sofifa_id;long_name;player_positions;overall;potential;age;height_cm;club_name;league_name;league_level;nationality_name;preferred_foot;short_name
205026;Shaun Byrne;CM;62;62;28;183;Dundee FC;Scottish Premiership;1;Scotland;Right;S. Byrne
205036;Ross Millen;RB;62;65;26;188;Scunthorpe United;English League Two;4;Scotland;Right;R. Millen
205161;Harry Charles Bunn;LM, ST;62;62;28;175;Scunthorpe United;English League Two;4;England;Right;H. Bunn
205267;Jesus Ivan Rodriguez Trujillo;GK;62;63;28;186;Puebla FC;Mexican Liga MX;1;Mexico;Right;I. Rodriguez
205361;Liam Christian James O'Neil;CM, CDM;62;62;27;180;Cambridge United;English League One;3;England;Right;L. O'Neil
205382;Enzio Boldewijn;RM, LM;62;62;28;185;Sutton United;English League Two;4;Netherlands;Right;E. Boldewijn
205433;Alexander Hahn;CB;62;64;28;187;FC Viktoria 1889 Berlin;German 3. Bundesliga;3;Germany;Left;A. Hahn
205443;Soufian Benyamina;ST;62;62;31;190;FC Viktoria 1889 Berlin;German 3. Bundesliga;3;Germany;Right;S. Benyamina
206286;Viljormur i Heiðunum Davidsen;LB;62;62;29;178;Vejle Boldklub;Danish Superliga;1;Faroe Islands;Left;V. Davidsen
206521;cc cc;ST;62;62;28;190;Incheon United FC;Korean K League 1;1;Korea Republic;Right;Kim Hyun
207584;Ernst Anders Mikael Boman;ST;62;62;32;188;Halmstads BK;Swedish Allsvenskan;1;Sweden;Right;M. Boman
207741;Mart Lieder;ST;62;62;31;188;Odense Boldklub;Danish Superliga;1;Netherlands;Right;M. Lieder
207756;Alejandro Serrano Garcia;CAM;62;65;26;184;Gornik ccczna;Polish T-Mobile Ekstraklasa;1;Spain;Left;alex Serrano
207768;Luis Neri Caballero Chamorro;ST;62;62;31;175;Club River Plate Asuncion;Paraguayan Primera Division;1;Paraguay;Right;L. Caballero
207789;ccc;CM, CAM, LW;62;62;33;172;Guangzhou City;Chinese Super League;1;China PR;Right;Chen Zhizhao
207806;Brennan Peter Dickenson;LW, RW, LB;62;62;28;184;Carlisle United;English League Two;4;England;Left;B. Dickenson
207868;John Mountney;RB, RM;62;62;28;183;St. Patrick's Athletic;Rep. Ireland Airtricity League;1;Republic of Ireland;Right;J. Mountney
208073;ccc ccc;CB;62;62;31;185;Seongnam FC;Korean K League 1;1;Korea Republic;Right;Ahn Young Kyu
208457;Adama Sarr;ST, LM;62;62;30;175;Gaz Metan Mediac;Romanian Liga I;1;Senegal;Right;A. Sarr
208540;Aaron Maxwell Schoenfeld;ST;62;62;31;193;Austin FC;USA Major League Soccer;1;United States;Right;A. Schoenfeld
208590;Marco Armellino;CM, CDM;62;62;31;176;AC Monza;Italian Serie B;2;Italy;Right;M. Armellino
208697;Daniel Rogers;GK;62;64;27;185;Oldham Athletic;English League Two;4;Republic of Ireland;Right;D. Rogers
208944;Nathaniel Lawrence Knight-Percival;CB;62;62;34;182;Tranmere Rovers;English League Two;4;England;Left;N. Knight-Percival
209027;Ahmed Ali Al Kassar;GK;62;62;30;177;Al Faisaly;Saudi Abdul L. Jameel League;1;Saudi Arabia;Right;A. Al Kassar
209572;Abdullah Hussain Al-Oaisher;GK;62;62;30;186;Ettifaq FC;Saudi Abdul L. Jameel League;1;Saudi Arabia;Right;A. Al Owayshir
210022;Philip Sprint;GK;62;64;28;196;FC Viktoria 1889 Berlin;German 3. Bundesliga;3;Germany;Right;P. Sprint
210304;Hendrick Zuck;LB, RM, CM;62;62;30;176;1. FC Kaiserslautern;German 3. Bundesliga;3;Germany;Left;H. Zuck
210368;Jack Carleton Duncan;GK;62;63;28;189;Newcastle Jets;Australian Hyundai A-League;1;Australia;Right;J. Duncan
210493;Philipp Hutter;RM, RB, LB;62;62;30;181;SK Austria Klagenfurt;Austrian Football Bundesliga;1;Austria;Right;P. Hutter
210667;Floriano Vanzo;CM, CAM;62;63;27;180;FC Academica Clinceni;Romanian Liga I;1;Belgium;Right;F. Vanzo
210726;ccc ccc;ST;62;63;27;183;Jeju United FC;Korean K League 1;1;Korea Republic;Left;Jin Seong Wook
210783;Aqeel Baalghyth Al Sahbi;CB, RB;62;62;34;181;Al Raed;Saudi Abdul L. Jameel League;1;Saudi Arabia;Right;A. Al Sahabi
210820;Hampus Zackrisson;CB, LB;62;65;26;189;Varbergs BoIS FC;Swedish Allsvenskan;1;Sweden;Right;H. Zackrisson
210966;Zaine Sebastian Francis-Angol;LWB, LB, CB;62;62;28;173;Hartlepool United;English League Two;4;Antigua and Barbuda;Left;Z. Francis-Angol
210986;Kieran Neil Wallace;LB, CDM, CB;62;65;26;186;Burton Albion;English League One;3;England;Left;K. Wallace
211345;Pedro Jesus Azogue Rojas;CDM, CM;62;66;26;177;Club Atletico Palmaflor;Liga de Futbol Profesional Boliviano;1;Bolivia;Right;P. Azogue
211353;Laurenciu Constantin Brcnescu;GK;62;66;27;194;FC Farul Constanca;Romanian Liga I;1;Romania;Right;L. Brcnescu
211389;Rodrigo Alborno Ortega;LB, LM;62;62;27;183;Guaireña FC;Paraguayan Primera Division;1;Paraguay;Left;R. Alborno
211463;Caolan Owen Lavery;ST;62;62;28;180;Bradford City;English League Two;4;Northern Ireland;Right;C. Lavery
211512;Luke Hendrie;RB;62;62;26;178;Hartlepool United;English League Two;4;England;Right;L. Hendrie
211717;Louis Ferenc Puskas Fenton;RB, RWB;62;62;28;175;Wellington Phoenix;Australian Hyundai A-League;1;New Zealand;Right;L. Fenton
211835;Franco Fluckiger;GK;62;62;30;195;Turkgucu Munchen;German 3. Bundesliga;3;Germany;Right;F. Fluckiger
211846;Sari Abdulraouf Amro;LB;62;62;31;175;Abha Club;Saudi Abdul L. Jameel League;1;Saudi Arabia;Left;S. Amro
211864;Daniel Dziwniel;LB, LM;62;62;28;178;Gornik ccczna;Polish T-Mobile Ekstraklasa;1;Poland;Left;D. Dziwniel
211884;unal Tosun;CM, CDM, CAM;62;62;28;179;Turkgucu Munchen;German 3. Bundesliga;3;Germany;Left;u. Tosun
211917;Sandrino Braun-Schumacher;CB, CDM;62;62;32;178;SC Freiburg II;German 3. Bundesliga;3;Germany;Right;S. Braun-Schumacher
212038;Abdullah Al Jadani;GK;62;63;30;180;Al Hilal;Saudi Abdul L. Jameel League;1;Saudi Arabia;Right;A. Al Jadani
212106;Dylan Edward Connolly;RM, LM, ST;62;63;26;176;Northampton Town;English League Two;4;Republic of Ireland;Right;D. Connolly
212255;Sixten Joaquim Mohlin;GK;62;63;25;190;Östersunds FK;Swedish Allsvenskan;1;Cape Verde Islands;Right;S. Mohlin
212438;ccc ccc;RM, LM, LB;62;62;29;179;Incheon United FC;Korean K League 1;1;Korea Republic;Right;Kim Dae Gyeong
212750;Erik Hurtado;ST;62;62;30;178;Columbus Crew;USA Major League Soccer;1;United States;Right;E. Hurtado
212776;ccc ccc;CB, CDM;62;62;30;178;Seongnam FC;Korean K League 1;1;Korea Republic;Right;Lee Chang Yong
212812;cc cc;ST;62;65;26;190;Urawa Red Diamonds;Japanese J. League Division 1;1;Japan;Right;K. Kinoshita
212989;Steven Luštica;CM, CDM;62;62;30;174;Western United FC;Australian Hyundai A-League;1;Australia;Right;S. Luštica
213143;Rhys Derek Oates;ST;62;64;26;188;Mansfield Town;English League Two;4;England;Right;R. Oates
213376;James William Hanson;RB, CDM;62;66;25;178;Oxford United;English League One;3;England;Right;J. Hanson
213519;Bradley Walker;CM, CB, CDM;62;67;25;186;Port Vale;English League Two;4;England;Right;B. Walker
213642;James Anthony Wilson;ST;62;65;25;183;Port Vale;English League Two;4;England;Left;J. Wilson
213653;Thomas Albert Dallison-Lisbon;CB, LB;62;67;25;193;Crawley Town;English League Two;4;England;Left;T. Dallison
213677;Ben Killip;GK;62;68;25;188;Hartlepool United;English League Two;4;England;Right;B. Killip
213805;David Lee Ferguson;LWB;62;63;27;178;Hartlepool United;English League Two;4;England;Left;D. Ferguson
213893;Louis Tyler John;CB;62;64;27;190;Sutton United;English League Two;4;England;Right;L. John
214099;Mads Henrichsen Aaquist;CM, LW;62;64;26;176;Viborg FF;Danish Superliga;1;Denmark;Right;M. Aaquist
214134;Daniel John Jones;LB, CB;62;64;26;183;Port Vale;English League Two;4;England;Left;D. Jones
214353;William David Cuesta Mosquera;GK;62;65;28;195;Club Deportes Tolima;Colombian Liga Postobon;1;Colombia;Right;W. Cuesta
214783;Mario Esteban Pardo Acuña;RB;62;62;33;182;Club de Deportes Cobresal;Chilian Campeonato Nacional;1;Chile;Right;M. Pardo
215338;Kevin Camilo Rendon Guerrero;CM, RM;62;62;28;182;Deportivo Pasto;Colombian Liga Postobon;1;Colombia;Right;K. Rendon
215425;Filip Filipos Lars Sachpekidis;CF, ST;62;69;23;180;Kalmar FF;Swedish Allsvenskan;1;Sweden;Right;F. Sachpekidis
215808;Cctclin ctefan cîrc;ST;62;63;27;190;FC Dinamo 1948 Bucurecti;Romanian Liga I;1;Romania;Right;C. cîrc
216106;Miguel Van Damme;GK;62;64;27;182;KSV Cercle Brugge;Belgian Jupiler Pro League;1;Belgium;Right;M. Van Damme
216387;Saliou Sane;ST;62;62;28;187;FC Wurzburger Kickers;German 3. Bundesliga;3;Germany;Right;S. Sane
216833;Jeroen Houwen;GK;62;66;25;188;Vitesse;Holland Eredivisie;1;Netherlands;Right;J. Houwen
217202;Lautaro Patricio Rinaldi;ST;62;63;27;180;Club Atletico Aldosivi;Argentina Primera Division;1;Argentina;Right;L. Rinaldi
217718;Sonni Ragnar Nattestad;CB;62;65;26;197;Dundalk FC;Rep. Ireland Airtricity League;1;Faroe Islands;Left;S. Nattestad
218057;Janik Jesgarzewski;RB;62;63;27;180;SV Meppen;German 3. Bundesliga;3;Germany;Right;J. Jesgarzewski
218381;Samuel Lloyd Matthews;RM, LM;62;66;24;176;Crawley Town;English League Two;4;England;Left;S. Matthews
219260;Felix Dornebusch;GK;62;64;26;193;Fortuna Sittard;Holland Eredivisie;1;Germany;Right;F. Dornebusch
219664;Lorenzo Anthony Joao Gordinho;CB, RB;62;62;27;185;Viborg FF;Danish Superliga;1;South Africa;Right;L. Gordinho
219782;ccc;CB;62;62;30;183;Hebei FC;Chinese Super League;1;China PR;Right;Lei Tenglong
219925;Declan McDaid;RM, CAM;62;65;25;178;Dundee FC;Scottish Premiership;1;Scotland;Right;D. McDaid
220038;Harrison McGahey;CB;62;66;25;187;Oldham Athletic;English League Two;4;England;Right;H. McGahey
220356;Amaar Al Dohaim;CB, RB;62;64;27;182;Al Fateh;Saudi Abdul L. Jameel League;1;Saudi Arabia;Right;A. Al Dohaim
220375;Jamshid Iskanderov;CM, CAM;62;63;27;168;Seongnam FC;Korean K League 1;1;Uzbekistan;Left;J. Iskanderov
220787;Adnan Kojic;RWB, RB;62;67;25;185;Varbergs BoIS FC;Swedish Allsvenskan;1;Sweden;Right;A. Kojic
220956;Ryan Anthony Johnson;CB;62;66;24;188;Port Vale;English League Two;4;Northern Ireland;Left;R. Johnson
221167;Cameron Dummigan;RB, LB;62;66;25;180;Dundalk FC;Rep. Ireland Airtricity League;1;Northern Ireland;Right;C. Dummigan
221264;Rayed Abdullah Al-Ghamdi;ST;62;63;27;174;Al Raed;Saudi Abdul L. Jameel League;1;Saudi Arabia;Right;R. Al Ghamdi
221332;Guido Guerrieri;GK;62;66;25;184;US Salernitana 1919;Italian Serie A;1;Italy;Right;G. Guerrieri
221625;Patrick Mullins;ST;62;62;29;185;Toronto FC;USA Major League Soccer;1;United States;Left;P. Mullins
221844;ccc;GK;62;62;31;187;Shijiazhuang Ever Bright F.C.;Chinese Super League;1;China PR;Right;Shao Puliang
221852;cc;CB;62;62;30;188;Shijiazhuang Ever Bright F.C.;Chinese Super League;1;China PR;Right;Liu Yang
222051;ccc ccc;CB, CF;62;63;28;188;Incheon United FC;Korean K League 1;1;Korea Republic;Right;Kim Dae Jung
222095;Callum Alex David Burton;GK;62;66;24;188;Plymouth Argyle;English League One;3;England;Right;C. Burton
222096;Harry Lewis;GK;62;72;23;191;Southampton;English Premier League;1;England;Right;H. Lewis
222145;Sebastian Jonas Ohlsson;CB, CDM;62;64;28;186;Degerfors IF;Swedish Allsvenskan;1;Sweden;Right;S. Ohlsson
222172;ccc;CM, CDM, LM;62;62;32;180;Guangzhou City;Chinese Super League;1;China PR;Left;Fan Yunlong
222274;ccc;GK;62;62;31;190;Changchun Yatai FC;Chinese Super League;1;China PR;Right;Shi Xiaotian
222282;ccc;LM, LW, CM;62;62;31;170;Shanghai Shenhua FC;Chinese Super League;1;China PR;Right;Zhu Baojie
222300;cc;CDM, CM;62;63;28;185;Qingdao FC;Chinese Super League;1;China PR;Right;Wang Hao
222351;cc;LM, RM, ST;62;62;27;181;Shijiazhuang Ever Bright F.C.;Chinese Super League;1;China PR;Right;Luo Jing
222471;Jonathan Rasheed;GK;62;63;29;191;BK Häcken;Swedish Allsvenskan;1;Norway;Right;J. Rasheed
222618;ccc ccc;LB, LM;62;62;29;176;Suwon FC;Korean K League 1;1;Korea Republic;Left;Kim Sang Won
222625;Nathan James Smith;CB;62;65;25;182;Port Vale;English League Two;4;England;Right;N. Smith
222864;Jack Joseph Rose;GK;62;66;26;191;Walsall;English League Two;4;England;Right;J. Rose
222978;Gregory Sloggett;CDM, CM;62;67;24;188;Dundalk FC;Rep. Ireland Airtricity League;1;Republic of Ireland;Right;G. Sloggett
223174;Onurcan Piri;GK;62;66;26;190;GZT Giresunspor;Turkish Super Lig;1;Turkey;Right;O. Piri
223407;Muslim Al Furayj;GK;62;62;33;188;Al Fayha;Saudi Abdul L. Jameel League;1;Saudi Arabia;Right;M. Al Furayj
223488;Morten Sætra;GK;62;68;24;198;Strømsgodset IF;Norwegian Eliteserien;1;Norway;Right;M. Sætra
223777;Pawec Baranowski;CB;62;62;30;190;Gornik ccczna;Polish T-Mobile Ekstraklasa;1;Poland;Right;P. Baranowski
223852;Farrend James Rawson;CB;62;67;24;193;Mansfield Town;English League Two;4;England;Right;F. Rawson
223984;Ryan Jack Glenn Fallowfield;RB;62;67;25;174;Harrogate Town;English League Two;4;England;Right;R. Fallowfield
223988;Lewis Moore Ward;GK;62;67;24;195;Swindon Town;English League Two;4;England;Right;L. Ward
224204;Steve Kroll;GK;62;70;24;191;SV Darmstadt 98;German 2. Bundesliga;2;Germany;Right;S. Kroll
224466;cc;RW, CF, RM;62;63;25;181;Tianjin Jinmen Tiger FC;Chinese Super League;1;China PR;Right;Ba Dun
224470;cc;CM, CDM;62;64;26;178;Guangzhou FC;Chinese Super League;1;China PR;Right;He Chao
224526;Jordan David Lyden;CDM, CM;62;65;25;178;Swindon Town;English League Two;4;Australia;Right;J. Lyden
224585;Luis Alberto Lozoya Mendoza;LB;62;62;28;170;Club Tijuana;Mexican Liga MX;1;Mexico;Left;L. Lozoya
224615;ccc;RM, LM, RB;62;62;27;170;Shenzhen FC;Chinese Super League;1;China PR;Right;Zheng Dalun
224677;ccc;ST, CB;62;62;30;190;Shanghai Shenhua FC;Chinese Super League;1;China PR;Right;Bi Jinhao
224691;cc;CB, CDM;62;62;32;184;Changchun Yatai FC;Chinese Super League;1;China PR;Right;Wang Jie
224820;Luka Sliškovic;CAM, LW;62;65;26;180;1. FC Magdeburg;German 3. Bundesliga;3;Austria;Right;L. Sliškovic
224887;Dominic David Telford;ST;62;67;24;175;Newport County;English League Two;4;England;Left;D. Telford
225084;Nathan Dekoke;LB, CB;62;65;25;180;US Quevilly Rouen Metropole;French Ligue 2;2;France;Left;N. Dekoke
225245;Ronan Liam Coughlan;ST;62;65;24;178;St. Patrick's Athletic;Rep. Ireland Airtricity League;1;Republic of Ireland;Right;R. Coughlan
225361;Luke Paul McGee;GK;62;66;25;193;Forest Green Rovers;English League Two;4;England;Right;L. McGee
225432;Daniele Sommariva;GK;62;69;23;186;AC Monza;Italian Serie B;2;Italy;Right;D. Sommariva
225485;Douglas Felisbino de Oliveira;ST, CF;62;64;26;188;Hokkaido Consadole Sapporo;Japanese J. League Division 1;1;Brazil;Right;Douglas Oliveira
225545;Kianz Gonzalez-Froese;CM;62;67;25;172;TSV Havelse;German 3. Bundesliga;3;Canada;Right;K. Froese
225650;Thomas Lloyd King;GK;62;66;26;192;Salford City;English League Two;4;Wales;Right;T. King
225881;Ramon David Coronel Gomez;RB;62;62;30;172;12 de Octubre FC;Paraguayan Primera Division;1;Paraguay;Right;R. Coronel
225922;Mark John Shelton;CM;62;67;24;183;Hartlepool United;English League Two;4;England;Right;M. Shelton
225976;Sultan Ahmed Mohammed Mandash;RM, LM;62;63;26;174;Al Fayha;Saudi Abdul L. Jameel League;1;Saudi Arabia;Left;S. Mandash
226024;Matias Alexis Romero;CM, RM, RB;62;65;25;179;Argentinos Juniors;Argentina Primera Division;1;Argentina;Right;M. Romero
226509;Aron Elis Þrandarson;CM, RM, LM;62;63;26;187;Odense Boldklub;Danish Superliga;1;Iceland;Right;A. Þrandarson
226561;Jack McMillan;LB, RB;62;71;23;183;Livingston FC;Scottish Premiership;1;Scotland;Right;J. McMillan
226724;Courtney Fitzroy Senior;RM, LM;62;67;24;176;Newport County;English League Two;4;England;Right;C. Senior
226743;David Ariel Mendieta Chavez;CAM, LM;62;62;34;166;12 de Octubre FC;Paraguayan Primera Division;1;Paraguay;Right;D. Mendieta
226775;Jay Chapman;CM, RM, CDM;62;62;27;183;Inter Miami CF;USA Major League Soccer;1;Canada;Right;J. Chapman
226830;Lorenzo Paolucci;CM, CAM;62;67;24;174;Royale Union Saint-Gilloise;Belgian Jupiler Pro League;1;Italy;Right;L. Paolucci
227288;Jordan Michael Flores;CM, CDM;62;67;25;180;Northampton Town;English League Two;4;England;Left;J. Flores
227632;ccc Min Gwang Jeon;CB;62;64;28;187;Pohang Steelers;Korean K League 1;1;Korea Republic;Right;Jeon Min Gwang
227791;ccc ccc;RWB, RB, ST;62;62;29;183;Seongnam FC;Korean K League 1;1;Korea Republic;Right;Lee Tae Hee
227869;William Albin Kurtovic;CM, CDM, LM;62;67;25;190;Sandefjord Fotball;Norwegian Eliteserien;1;Sweden;Left;W. Kurtovic
227877;Roli Pereira de Sa;CM, LM;62;66;24;177;FC Nantes;French Ligue 1;1;France;Left;R. Pereira de Sa
228113;Georgie Kelly;ST;62;69;24;188;Bohemian FC;Rep. Ireland Airtricity League;1;Republic of Ireland;Right;G. Kelly
228191;Jonathan Aspropotamitis;CB;62;65;25;188;Perth Glory;Australian Hyundai A-League;1;Australia;Right;J. Aspropotamitis
228210;Lachlan Robert Tua Jackson;CB, LB;62;62;26;196;Suwon FC;Korean K League 1;1;Australia;Left;L. Jackson
228307;Wesley Nurettin McDonald;LM, LW;62;67;24;174;Morecambe;English League One;3;England;Right;W. McDonald
228385;Harry James Burgoyne;GK;62;68;24;193;Shrewsbury Town;English League One;3;England;Right;H. Burgoyne
228637;Cian William Thomas Harries;CB;62;66;24;185;Bristol Rovers;English League Two;4;Wales;Left;C. Harries
229066;Marco Hober;CAM, CM;62;65;25;172;Borussia Dortmund II;German 3. Bundesliga;3;Germany;Right;M. Hober
229126;James Anthony John Clarke;CB;62;62;31;183;Newport County;English League Two;4;England;Right;J. Clarke
229135;Mike Hauptmeijer;GK;62;68;24;190;PEC Zwolle;Holland Eredivisie;1;Netherlands;Right;M. Hauptmeijer
229163;Callum Slattery;CDM, CM;62;74;22;175;Motherwell;Scottish Premiership;1;England;Right;C. Slattery
229182;Robbie Cundy;CB;62;70;24;188;Bristol City;English League Championship;2;England;Right;R. Cundy
229303;Bryan Colula Alarcon;RB;62;67;25;176;Mazatlan Futbol Club;Mexican Liga MX;1;Mexico;Right;B. Colula
229398;Harry McKirdy;LW, ST;62;66;24;170;Swindon Town;English League Two;4;England;Right;H. McKirdy
229735;Abel Alberto Casquete Rodriguez;RM;62;68;23;175;Guayaquil City FC;Ecuadorian Serie A;1;Ecuador;Left;A. Casquete
229881;Ariel Daniel Lassiter Acuña;RM, ST, LM;62;62;26;178;Houston Dynamo;USA Major League Soccer;1;Costa Rica;Left;A. Lassiter
229922;Osama Yousef Al-Khalaf;RB;62;68;24;176;Al Tai;Saudi Abdul L. Jameel League;1;Saudi Arabia;Right;O. Al Khalaf
230032;Justin Ikechukwu Obiora Amaluzor;RM, LM, RW;62;66;24;183;Motherwell;Scottish Premiership;1;England;Left;J. Amaluzor
230068;Demeaco Duhaney;RWB, RB;62;72;22;180;Stoke City;English League Championship;2;England;Right;D. Duhaney
230179;Marlon Rômulo Barni Barros;GK;62;62;33;193;Cuiaba;Campeonato Brasileiro Serie A;1;Brazil;Right;Marlon Barninho
230290;Dêniro Rubens Prestes Cadete;ST;62;62;21;187;Ceara Sporting Club;Campeonato Brasileiro Serie A;1;Brazil;Right;Dêniro Prestes
230345;Raullino Daniel Meneses Vila;CDM, CB;62;62;21;174;Cuiaba;Campeonato Brasileiro Serie A;1;Brazil;Right;Raullino Meneses
230631;Marco Festa;GK;62;62;29;190;Crotone;Italian Serie B;2;Italy;Right;M. Festa
230736;Eric Bugale Kitolano;CAM, ST, CM;62;69;23;176;Tromsø IL;Norwegian Eliteserien;1;Norway;Right;E. Kitolano
230812;Alexander Antony Pattison;CM;62;68;23;173;Harrogate Town;English League Two;4;England;Right;A. Pattison
230846;Regan Evans Charles-Cook;CAM, CM, LWB;62;68;24;175;Ross County FC;Scottish Premiership;1;Grenada;Right;R. Charles-Cook
230847;Zachary Elbouzedi;RM, LM;62;70;23;185;AIK;Swedish Allsvenskan;1;Republic of Ireland;Right;Z. Elbouzedi
230921;Mun Ki Hwang;CAM, CM;62;67;24;176;Gangwon FC;Korean K League 1;1;Korea Republic;Right;Hwang Mun Ki
231131;James Robert McGarry;LB, LM;62;69;23;180;Wellington Phoenix;Australian Hyundai A-League;1;New Zealand;Left;J. McGarry
231185;Gabriel Osho;CB, RB;62;72;22;185;Luton Town;English League Championship;2;England;Right;G. Osho
231284;Ryan Liam Delaney;CB;62;68;24;196;Morecambe;English League One;3;Republic of Ireland;Left;R. Delaney
231446;Marcus Samuel Michael McGuane;CM;62;71;22;178;Oxford United;English League One;3;England;Right;M. McGuane
231502;Jamie Hopcutt;LW, ST;62;62;29;180;Oldham Athletic;English League Two;4;England;Right;J. Hopcutt
231503;Bassala Sambou;ST;62;67;23;184;Fortuna Sittard;Holland Eredivisie;1;Germany;Right;B. Sambou
231570;Steven Tapiero Rodallega;CDM;62;62;29;183;Sociedad Deportiva Aucas;Ecuadorian Serie A;1;Colombia;Right;S. Tapiero
231852;Asier Etxaburu Diz;LM, ST;62;62;27;181;SD Amorebieta;Spanish Segunda Division;2;Spain;Left;Etxaburu
231933;Rowllin Borges;CDM, CM;62;62;29;182;Mumbai City FC;Indian Super League;1;India;Right;R. Borges
232053;Trent Buhagiar;RM, RW, ST;62;68;23;178;Sydney FC;Australian Hyundai A-League;1;Australia;Right;T. Buhagiar
232174;Oliver Jack Hawkins;ST;62;62;29;199;Mansfield Town;English League Two;4;England;Right;O. Hawkins
232212;James Penrice;LB, CM, LM;62;69;22;177;Livingston FC;Scottish Premiership;1;Scotland;Left;J. Penrice
232256;ccc;CB;62;63;28;190;Guangzhou City;Chinese Super League;1;China PR;Right;Han Pengfei
232291;Maximiliano Stefan Silva Rojas;ST, LM;62;62;31;181;AIK;Swedish Allsvenskan;1;Sweden;Right;S. Silva
232427;cc cc;LM, RM, CF;62;65;25;174;Hokkaido Consadole Sapporo;Japanese J. League Division 1;1;Japan;Right;R. Aoki
